filename,transcript,korean,gender,speed,pitch
1126.wav,einem falschen Pullover,한 틀린 풀오버에게,female,0.841,1.109
1127.wav,ein moderner Glückwunsch,한 현대적인 축하가,female,0.809,1.09
1128.wav,eines guten Texts,한 좋은 텍스트의,male,0.886,0.937
1129.wav,einem warmen Getränk,한 따뜻한 음료에게,female,0.864,1.11
1130.wav,dieser herzlichen Touristin,이 진심 어린 여관광객의,male,0.832,0.892
1131.wav,dieses gefährlichen Urlaubs,이 위험한 휴가의,female,0.847,1.086
1132.wav,diesen romantischen Rechnungen,이 낭만적인 계산서들에게,male,0.905,0.94
1133.wav,ein scharfer Antwortbogen,한 날카로운 답안지가,female,0.938,1.084
1134.wav,diese modernen Brötchen,이 현대적인 롤빵들을,male,0.94,0.892
1135.wav,dieser dringenden Ideen,이 긴급한 아이디어들의,male,0.938,0.927
1136.wav,dieses lange Mittagessen,이 긴 점심 식사를,male,0.942,0.885
1137.wav,einen dringenden Kühlschrank,한 긴급한 냉장고를,male,0.92,0.91
1138.wav,dieser schriftlichen Marmelade,이 서면의 잼에게,male,0.936,0.903
1139.wav,diese digitalen Ahnungen,이 디지털의 짐작들을,female,0.896,1.076
1140.wav,ein einfaches Team,한 간단한 팀이,male,0.92,0.918
1141.wav,dieser graue Laptop,이 회색의 노트북이,female,0.944,1.062
1142.wav,dieser weiten Dateien,이 넓은 파일들의,female,0.944,1.114
1143.wav,dieser sicheren Rosen,이 안전한 장미들의,male,0.919,0.891
1144.wav,diese elegante Familie,이 우아한 가족을,female,0.84,1.061
1145.wav,eines weiten Schmerzes,한 넓은 통증의,male,0.89,0.884
1146.wav,eines dünnen Schirms,한 얇은 우산의,male,0.933,0.927
1147.wav,dieser digitalen Tests,이 디지털의 시험들의,male,0.918,0.891
1148.wav,diesem fremden Verein,이 낯선 동호회에게,male,0.934,0.897
1149.wav,diese moderne Woche,이 현대적인 주가,female,0.926,1.06
1150.wav,diesen sonnigen See,이 햇살이 좋은 호수를,male,0.931,0.928
1151.wav,diesem weiten Mitarbeiter,이 넓은 동료에게,male,0.83,0.912
1152.wav,ein schnelles Tennis,한 빠른 테니스가,female,0.941,1.073
1153.wav,ein dringender Mittag,한 긴급한 정오가,male,0.902,0.935
1154.wav,diesen starken Fernsehern,이 강한 텔레비전들에게,female,0.933,1.115
1155.wav,einer großen Rechnung,한 큰 계산서의,female,0.89,1.064
1156.wav,diese stressige Orange,이 스트레스가 많은 오렌지가,male,0.899,0.882
1157.wav,eine kranke Rentnerin,한 아픈 여은퇴자가,male,0.924,0.932
1158.wav,eine alte Lampe,한 오래된 램프를,male,0.906,0.894
1159.wav,einer klaren Menge,한 명확한 양에게,female,0.935,1.064
1160.wav,dieser typische Flughafen,이 전형적인 공항이,female,0.866,1.095
1161.wav,dieses kurzen Quizes,이 짧은 퀴즈의,male,0.86,0.935
1162.wav,dieser schlechten Fotoapparate,이 나쁜 카메라들의,male,0.89,0.882
1163.wav,einem digitalen Zeugnis,한 디지털의 성적표에게,male,0.879,0.939
1164.wav,einem langen Mittag,한 긴 정오에게,female,0.852,1.087
1165.wav,diesem guten Krankenhaus,이 좋은 병원에게,male,0.911,0.931
1166.wav,ein gutes Mittel,한 좋은 수단이,female,0.86,1.072
1167.wav,diese tolle Farbe,이 멋진 색을,male,0.827,0.936
1168.wav,eines sicheren Anrufs,한 안전한 전화의,female,0.934,1.13
1169.wav,einen grauen Herrn,한 회색의 남자를,female,0.85,1.095
1170.wav,einer hohen Wäsche,한 높은 세탁물의,female,0.836,1.064
1171.wav,diese pünktlichen Haare,이 시간을 지키는 머리카락들을,female,0.934,1.066
1172.wav,diese wichtigen Morgen,이 중요한 아침들을,male,0.927,0.895
1173.wav,dieser toten Zitrone,이 죽은 레몬의,female,0.931,1.123
1174.wav,diesen sympathischen Mitarbeitern,이 호감 가는 동료들에게,female,0.929,1.069
1175.wav,eines typischen Bleistifts,한 전형적인 연필의,female,0.836,1.121
1176.wav,diese alten Lampen,이 오래된 램프들이,male,0.882,0.929
1177.wav,einer dringenden Gabel,한 긴급한 포크에게,female,0.903,1.074
1178.wav,dieser guten Marktplätze,이 좋은 시장 광장들의,male,0.814,0.924
1179.wav,diese gute Grippe,이 좋은 독감을,female,0.938,1.094
1180.wav,dieses fremde Problem,이 낯선 문제를,male,0.821,0.933
1181.wav,ein natürliches Rätsel,한 자연적인 수수께끼가,male,0.845,0.909
1182.wav,ein böser Urlaub,한 화난 휴가가,male,0.915,0.932
1183.wav,diesen freien Stiefeln,이 자유로운 부츠들에게,male,0.811,0.918
1184.wav,diese fette Tafel,이 기름진 칠판을,male,0.872,0.889
1185.wav,diesen blauen Bananen,이 파란 바나나들에게,female,0.925,1.089
1186.wav,dieser einfachen Anmeldungen,이 간단한 등록들의,female,0.856,1.112
1187.wav,einer schlechten Ehefrau,한 나쁜 아내의,male,0.867,0.917
1188.wav,diesem tollen Zeugnis,이 멋진 성적표에게,male,0.85,0.891
1189.wav,eines leisen Getränks,한 조용한 음료의,male,0.91,0.893
1190.wav,diese interessante Ermäßigung,이 흥미로운 할인이,male,0.884,0.911
1191.wav,diese dringenden Mieten,이 긴급한 월세들이,male,0.855,0.919
1192.wav,eine komische Bekannten,한 이상한 지인을,male,0.869,0.922
1193.wav,dieser komischen CDs,이 이상한 CD들의,male,0.915,0.91
1194.wav,eines leichten Reisses,한 가벼운 쌀의,female,0.817,1.08
1195.wav,ein falsches Kleid,한 틀린 드레스가,female,0.821,1.093
1196.wav,diesen starken Stiefeln,이 강한 부츠들에게,female,0.834,1.082
1197.wav,eine gemütliche Arbeit,한 아늑한 일을,male,0.918,0.89
1198.wav,einer wunderbaren Nacht,한 훌륭한 밤에게,female,0.832,1.074
1199.wav,dieser notwendigen Jobs,이 필요한 직업들의,male,0.864,0.904
1200.wav,einem leichten Blog,한 가벼운 블로그에게,female,0.9,1.12
1201.wav,einen grünen Supermarkt,한 초록의 슈퍼마켓을,male,0.945,0.904
1202.wav,dieser dringenden Klassenarbeit,이 긴급한 학급 시험에게,male,0.945,0.895
1203.wav,dieses superen Wassers,이 훌륭한 물의,female,0.824,1.092
1204.wav,einer kurzen Hausaufgabe,한 짧은 숙제에게,female,0.889,1.072
1205.wav,einem wunderbaren Gegenteil,한 훌륭한 반대에게,female,0.809,1.093
1206.wav,eines wahren Links,한 진실한 링크의,male,0.811,0.909
1207.wav,dieses schwierige Ende,이 어려운 끝을,male,0.826,0.886
1208.wav,einer willkommenen Auskunft,한 환영받는 정보의,male,0.853,0.911
1209.wav,eines wichtigen Texts,한 중요한 텍스트의,female,0.942,1.097
1210.wav,einem dünnen Problem,한 얇은 문제에게,male,0.807,0.884
1211.wav,dieser grünen Märkte,이 초록의 시장들의,male,0.944,0.892
1212.wav,diese schlimme Heizung,이 심각한 난방이,male,0.821,0.906
1213.wav,ein schmutziger Park,한 더러운 공원이,male,0.91,0.938
1214.wav,einem dringenden Fußball,한 긴급한 축구에게,female,0.924,1.095
1215.wav,einem willkommenen Schloss,한 환영받는 성에게,female,0.811,1.113
1216.wav,ein schwerer Eintritt,한 무거운 입장료가,male,0.913,0.928
1217.wav,dieses späte Geld,이 늦은 돈이,female,0.847,1.101
1218.wav,einer eleganten Marmelade,한 우아한 잼에게,female,0.872,1.102
1219.wav,einer gemütlichen Mail,한 아늑한 메일의,female,0.931,1.102
1220.wav,diesem kleinen Quiz,이 작은 퀴즈에게,male,0.817,0.889
1221.wav,dieses möglichen Kinds,이 가능한 아이의,male,0.932,0.909
1222.wav,diese reiche Post,이 부유한 우체국을,female,0.848,1.11
1223.wav,einer reichen Aufgabe,한 부유한 과제의,male,0.801,0.926
1224.wav,diese klaren Fragen,이 명확한 질문들이,female,0.804,1.068
1225.wav,diese nützlichen Zähne,이 유용한 이들이,male,0.945,0.931
1226.wav,ein krankes Baby,한 아픈 아기를,male,0.926,0.923
1227.wav,dieser weiten Party,이 넓은 파티의,female,0.816,1.122
1228.wav,diesem superen Glück,이 훌륭한 행운에게,male,0.804,0.883
1229.wav,dieser dringenden Kuchen,이 긴급한 케이크들의,male,0.905,0.883
1230.wav,dieser grauen Antwortbogen,이 회색의 답안지들의,female,0.895,1.097
1231.wav,eines kostenlosen Rätsels,한 무료의 수수께끼의,male,0.9,0.931
1232.wav,eines tiefen Kaffees,한 깊은 커피의,male,0.883,0.934
1233.wav,dieses richtigen Fernsehens,이 올바른 텔레비전의,female,0.821,1.129
1234.wav,eine blaue Pizza,한 파란 피자를,female,0.87,1.125
1235.wav,einen bequemen Zettel,한 편안한 쪽지를,male,0.825,0.909
1236.wav,diesem grünen E-Book,이 초록의 전자책에게,female,0.811,1.075
1237.wav,diese guten Minuten,이 좋은 분들이,female,0.934,1.1
1238.wav,eine leichte Klassenarbeit,한 가벼운 학급 시험이,female,0.808,1.109
1239.wav,diesen beliebten Noten,이 인기 있는 점수들에게,female,0.823,1.104
1240.wav,einer tollen Lüge,한 멋진 거짓말에게,female,0.853,1.091
1241.wav,diese neuen Bälle,이 새로운 공들을,male,0.823,0.922
1242.wav,diese falschen Kühlschränke,이 틀린 냉장고들이,female,0.937,1.113
1243.wav,einem schlechten Basketball,한 나쁜 농구에게,female,0.817,1.103
1244.wav,eine starke Ermäßigung,한 강한 할인을,male,0.927,0.924
1245.wav,einem beliebten Schloss,한 인기 있는 성에게,female,0.925,1.093
1246.wav,ein spannender Vertrag,한 흥미진진한 계약이,male,0.944,0.893
1247.wav,einem billigen Garten,한 싼 정원에게,male,0.923,0.939
1248.wav,dieses beliebten Mülls,이 인기 있는 쓰레기의,male,0.928,0.905
1249.wav,dieses späte Hähnchen,이 늦은 닭고기가,female,0.854,1.107
1250.wav,eine falsche Schwester,한 틀린 자매를,male,0.897,0.884
1251.wav,ein mögliches Obst,한 가능한 과일이,female,0.871,1.061
1252.wav,einem neuen Jahr,한 새로운 해에게,male,0.847,0.918
1253.wav,einen schlechten Reis,한 나쁜 쌀을,female,0.806,1.112
1254.wav,einer schädlichen CD,한 해로운 CD에게,female,0.865,1.07
1255.wav,einem schwierigen Rad,한 어려운 바퀴에게,female,0.86,1.061
1256.wav,diese beliebten Kreuzungen,이 인기 있는 교차로들을,male,0.874,0.886
1257.wav,dieser normalen Hallen,이 보통의 홀들의,female,0.925,1.102
1258.wav,eines kalten Auslands,한 차가운 해외의,male,0.926,0.928
1259.wav,diesem pünktlichen Zug,이 시간을 지키는 기차에게,female,0.833,1.113
1260.wav,diese gesunden Kunden,이 건강한 고객들을,male,0.891,0.901
1261.wav,dieses schlechten Hamburgers,이 나쁜 햄버거의,male,0.832,0.93
1262.wav,einem kurzen Regen,한 짧은 비에게,male,0.831,0.896
1263.wav,diesen neuen Verspätungen,이 새로운 지연들에게,male,0.894,0.889
1264.wav,diese schädlichen Marmeladen,이 해로운 잼들을,male,0.812,0.924
1265.wav,eine kostenlose Klassenarbeit,한 무료의 학급 시험을,male,0.871,0.939
1266.wav,ein richtiges Praktikum,한 올바른 인턴십을,male,0.869,0.905
1267.wav,einer leisen Nacht,한 조용한 밤의,female,0.802,1.107
1268.wav,diesen fantastischen Familiennamen,이 환상적인 성들에게,male,0.92,0.91
1269.wav,dieser günstigen Wurst,이 저렴한 소시지의,female,0.941,1.083
1270.wav,eine natürliche Gruppe,한 자연적인 그룹이,female,0.808,1.085
1271.wav,diese langweiligen Menschen,이 지루한 사람들을,male,0.856,0.909
1272.wav,einer privaten Partnerin,한 개인적인 여파트너의,male,0.872,0.915
1273.wav,dieser lange Basketball,이 긴 농구가,female,0.879,1.068
1274.wav,diese fremden Inseln,이 낯선 섬들이,female,0.923,1.077
1275.wav,einem tollen Empfänger,한 멋진 수신자에게,male,0.856,0.913
1276.wav,diese pünktlichen Häuser,이 시간을 지키는 집들이,male,0.864,0.926
1277.wav,ein willkommener Drucker,한 환영받는 프린터가,female,0.882,1.116
1278.wav,dieser beliebten Maschinen,이 인기 있는 기계들의,male,0.912,0.939
1279.wav,eine schwarze Schokolade,한 검은 초콜릿을,male,0.802,0.925
1280.wav,dieser digitale Schnee,이 디지털의 눈이,female,0.943,1.082
1281.wav,eine tote Milch,한 죽은 우유를,male,0.858,0.886
1282.wav,einer schädlichen Miete,한 해로운 월세의,female,0.92,1.123
1283.wav,einen langweiligen Strand,한 지루한 해변을,female,0.853,1.115
1284.wav,diesen interessanten Ordnungen,이 흥미로운 질서들에게,male,0.925,0.918
1285.wav,diesem grauen Strand,이 회색의 해변에게,female,0.855,1.079
1286.wav,dieses späte Eis,이 늦은 아이스크림을,female,0.911,1.114
1287.wav,dieser pünktliche Club,이 시간을 지키는 클럽이,female,0.904,1.101
1288.wav,diese fetten Trainings,이 기름진 훈련들을,male,0.824,0.887
1289.wav,einer schlechten Entschuldigung,한 나쁜 사과에게,male,0.808,0.907
1290.wav,einer engen Nacht,한 좁은 밤에게,female,0.893,1.07
1291.wav,dieses harte Frühstück,이 딱딱한 아침 식사가,male,0.857,0.933
1292.wav,ein privates Handy,한 개인적인 휴대폰이,female,0.899,1.105
1293.wav,dieser toten Kartoffeln,이 죽은 감자들의,female,0.842,1.13
1294.wav,eine leichte Küche,한 가벼운 주방을,female,0.845,1.105
1295.wav,eines kurzen Gepäcks,한 짧은 짐의,male,0.828,0.937
1296.wav,diese fantastischen Apotheken,이 환상적인 약국들이,male,0.916,0.905
1297.wav,dieser weiten Plakate,이 넓은 포스터들의,female,0.82,1.077
1298.wav,diesen bunten Herren,이 다채로운 남자들에게,male,0.912,0.901
1299.wav,diese willkommenen Minuten,이 환영받는 분들을,male,0.879,0.938
1300.wav,dieses langsame Angebot,이 느린 제안을,female,0.919,1.091
1301.wav,diesen schmutzigen Weg,이 더러운 길을,female,0.816,1.084
1302.wav,dieser schaden Schwimmbäder,이 아쉬운 수영장들의,female,0.925,1.061
1303.wav,diesen gemütlichen Tees,이 아늑한 차들에게,male,0.885,0.887
1304.wav,dieser kurze Pullover,이 짧은 풀오버가,male,0.853,0.932
1305.wav,dieser leisen Kette,이 조용한 목걸이에게,female,0.897,1.105
1306.wav,ein gefährlicher Garten,한 위험한 정원이,male,0.825,0.906
1307.wav,dieses wahren Eintritts,이 진실한 입장료의,female,0.92,1.096
1308.wav,dieses neblige Ausland,이 안개 낀 해외가,female,0.863,1.102
1309.wav,einer kalten Bäckerei,한 차가운 빵집의,female,0.864,1.081
1310.wav,ein romantisches Erdgeschoss,한 낭만적인 1층이,male,0.826,0.89
1311.wav,diese leise Kasse,이 조용한 계산대를,female,0.942,1.068
1312.wav,eine deutliche Zeitung,한 명확한 신문이,male,0.87,0.89
1313.wav,einen dringenden Apfel,한 긴급한 사과를,male,0.8,0.902
1314.wav,ein fantastisches Mobiltelefon,한 환상적인 휴대폰을,female,0.829,1.098
1315.wav,dieser gleichen Grippe,이 같은 독감에게,male,0.901,0.888
1316.wav,dieser nützlichen Mailbox,이 유용한 사서함의,female,0.829,1.075
1317.wav,diese spannende Note,이 흥미진진한 점수가,male,0.804,0.918
1318.wav,dieses praktischen Problems,이 실용적인 문제의,female,0.9,1.113
1319.wav,einem gelben Garten,한 노란 정원에게,male,0.834,0.89
1320.wav,dieser natürlichen Rechnung,이 자연적인 계산서의,male,0.824,0.902
1321.wav,dieser falschen Fahrpläne,이 틀린 시간표들의,male,0.935,0.895
1322.wav,einen eleganten Jungen,한 우아한 소년을,male,0.927,0.909
1323.wav,dieser kurzen Wäschen,이 짧은 세탁물들의,male,0.851,0.893
1324.wav,dieser starken Mitten,이 강한 가운데들의,female,0.842,1.064
1325.wav,ein wahres Ei,한 진실한 달걀이,female,0.81,1.071
1326.wav,eines sicheren Motorrollers,한 안전한 스쿠터의,male,0.851,0.912
1327.wav,dieses nützlichen Appetits,이 유용한 식욕의,female,0.814,1.103
1328.wav,eine typische Sehenswürdigkeit,한 전형적인 관광 명소를,female,0.817,1.077
1329.wav,dieses kurze Bild,이 짧은 그림을,male,0.891,0.917
1330.wav,eines direkten Witzes,한 직접적인 농담의,male,0.856,0.909
1331.wav,ein tiefer Drucker,한 깊은 프린터가,female,0.807,1.129
1332.wav,eines internationalen Weins,한 국제적인 와인의,female,0.854,1.073
1333.wav,eines kleinen Sports,한 작은 스포츠의,female,0.932,1.108
1334.wav,einem romantischen Gespräch,한 낭만적인 대화에게,female,0.854,1.096
1335.wav,ein nützlicher Blog,한 유용한 블로그가,female,0.801,1.108
1336.wav,ein fremdes Gespräch,한 낯선 대화가,female,0.932,1.1
1337.wav,dieser roten Heizung,이 빨간 난방의,female,0.895,1.123
1338.wav,dieser falschen Tafel,이 틀린 칠판에게,female,0.913,1.099
1339.wav,diesen schlechten Jungen,이 나쁜 소년을,male,0.816,0.935
1340.wav,diese grauen Brüder,이 회색의 남자 형제들이,female,0.876,1.071
1341.wav,diese wichtige Grippe,이 중요한 독감이,female,0.928,1.11
1342.wav,einer willkommenen Sprache,한 환영받는 언어에게,female,0.802,1.1
1343.wav,dieses elektrische Parfum,이 전기의 향수가,female,0.935,1.12
1344.wav,diesen blauen Saft,이 파란 주스를,male,0.831,0.911
1345.wav,diesen schädlichen Ahnungen,이 해로운 짐작들에게,male,0.82,0.912
1346.wav,dieser wunderbaren Anmeldung,이 훌륭한 등록의,female,0.873,1.09
1347.wav,diese superen Fächer,이 훌륭한 과목들이,female,0.805,1.076
1348.wav,dieser reichen Straße,이 부유한 거리의,female,0.813,1.112
